order_item_id,type,order_id,item_id,requested_quantity,processed_quantity,start_location_id,goal_location_id,start_y,start_x,goal_y,goal_x,rack_id,status,priority,assigned_agent,requested_time
1603,INBOUND,8001,KH003,15,0,0,0,77,86,49,73,R009,WAIT,1,,603
1604,OUTBOUND,5001,KH003,10,0,0,0,49,73,78,43,R009,PENDING,1,,604
1605,INBOUND,8001,NX005,7,0,0,0,77,86,30,5,G012,WAIT,1,,605
1606,OUTBOUND,5001,NX005,7,0,0,0,30,5,78,43,G012,PENDING,1,,606
1607,INBOUND,5001,KH002,23,0,0,0,77,86,51,75,T001,WAIT,1,,607
1608,OUTBOUND,5001,KH002,11,0,0,0,51,75,78,43,T001,PENDING,1,,608
1609,INBOUND,8001,HK001,3,0,0,0,77,86,55,33,Q009,WAIT,1,,609
1610,OUTBOUND,7001,HK001,6,0,0,0,55,33,78,43,Q009,PENDING,1,,610
1611,INBOUND,6001,NX003,2,0,0,0,77,86,43,46,S011,WAIT,1,,611
1612,OUTBOUND,6001,NX003,5,0,0,0,43,46,78,43,S011,PENDING,1,,612
1613,INBOUND,6001,KH004,24,0,0,0,77,86,54,16,O012,WAIT,1,,613
1614,OUTBOUND,6001,KH004,8,0,0,0,54,16,78,43,O012,PENDING,1,,614
1615,INBOUND,8001,HK002,19,0,0,0,77,86,36,46,N004,WAIT,1,,615
1616,OUTBOUND,7001,HK002,2,0,0,0,36,46,78,43,N004,PENDING,1,,616
1617,INBOUND,8001,KH001,5,0,0,0,77,86,2,31,P008,WAIT,1,,617
1618,OUTBOUND,8001,KH001,10,0,0,0,2,31,78,43,P008,PENDING,1,,618
1619,INBOUND,5001,HK004,4,0,0,0,77,86,46,67,D001,WAIT,1,,619
1620,OUTBOUND,5001,HK004,18,0,0,0,46,67,78,43,D001,PENDING,1,,620
1621,INBOUND,8001,NX002,6,0,0,0,77,86,8,97,E005,WAIT,1,,621
1622,OUTBOUND,6001,NX002,14,0,0,0,8,97,78,43,E005,PENDING,1,,622
1623,INBOUND,7001,KH005,12,0,0,0,77,86,31,61,G007,WAIT,1,,623
1624,OUTBOUND,6001,KH005,20,0,0,0,31,61,78,43,G007,PENDING,1,,624
1625,INBOUND,7001,NX001,23,0,0,0,77,86,12,45,A001,WAIT,1,,625
1626,OUTBOUND,8001,NX001,5,0,0,0,12,45,78,43,A001,PENDING,1,,626
1627,INBOUND,6001,HK005,11,0,0,0,77,86,31,21,B006,WAIT,1,,627
1628,OUTBOUND,5001,HK005,15,0,0,0,31,21,78,43,B006,PENDING,1,,628
1629,INBOUND,7001,NX004,24,0,0,0,77,86,51,25,N008,WAIT,1,,629
1630,OUTBOUND,8001,NX004,3,0,0,0,51,25,78,43,N008,PENDING,1,,630
1631,INBOUND,6001,HK003,17,0,0,0,77,86,27,40,O011,WAIT,1,,631
1632,OUTBOUND,5001,HK003,19,0,0,0,27,40,78,43,O011,PENDING,1,,632
1633,INBOUND,6001,KH003,12,0,0,0,77,86,32,34,O003,WAIT,1,,633
1634,OUTBOUND,5001,KH003,1,0,0,0,32,34,78,43,O003,PENDING,1,,634
1635,INBOUND,7001,NX005,13,0,0,0,77,86,1,33,J007,WAIT,1,,635
1636,OUTBOUND,8001,NX005,12,0,0,0,1,33,78,43,J007,PENDING,1,,636
1637,INBOUND,5001,KH002,2,0,0,0,77,86,18,63,B009,WAIT,1,,637
1638,OUTBOUND,6001,KH002,21,0,0,0,18,63,78,43,B009,PENDING,1,,638
1639,INBOUND,5001,HK001,10,0,0,0,77,86,9,64,Q012,WAIT,1,,639
1640,OUTBOUND,5001,HK001,15,0,0,0,9,64,78,43,Q012,PENDING,1,,640
1641,INBOUND,5001,NX003,22,0,0,0,77,86,73,18,E006,WAIT,1,,641
1642,OUTBOUND,5001,NX003,20,0,0,0,73,18,78,43,E006,PENDING,1,,642
1643,INBOUND,8001,KH004,11,0,0,0,77,86,32,92,M004,WAIT,1,,643
1644,OUTBOUND,5001,KH004,24,0,0,0,32,92,78,43,M004,PENDING,1,,644
1645,INBOUND,8001,HK002,3,0,0,0,77,86,32,60,L002,WAIT,1,,645
1646,OUTBOUND,8001,HK002,7,0,0,0,32,60,78,43,L002,PENDING,1,,646
1647,INBOUND,8001,KH001,24,0,0,0,77,86,18,94,F012,WAIT,1,,647
1648,OUTBOUND,5001,KH001,22,0,0,0,18,94,78,43,F012,PENDING,1,,648
1649,INBOUND,8001,HK004,18,0,0,0,77,86,68,55,O007,WAIT,1,,649
1650,OUTBOUND,5001,HK004,22,0,0,0,68,55,78,43,O007,PENDING,1,,650
1651,INBOUND,6001,NX002,7,0,0,0,77,86,70,60,J012,WAIT,1,,651
1652,OUTBOUND,7001,NX002,1,0,0,0,70,60,78,43,J012,PENDING,1,,652
1653,INBOUND,7001,KH005,6,0,0,0,77,86,62,67,E009,WAIT,1,,653
1654,OUTBOUND,6001,KH005,19,0,0,0,62,67,78,43,E009,PENDING,1,,654
1655,INBOUND,8001,NX001,8,0,0,0,77,86,78,58,I003,WAIT,1,,655
1656,OUTBOUND,5001,NX001,23,0,0,0,78,58,78,43,I003,PENDING,1,,656
1657,INBOUND,7001,HK005,2,0,0,0,77,86,9,87,I006,WAIT,1,,657
1658,OUTBOUND,7001,HK005,13,0,0,0,9,87,78,43,I006,PENDING,1,,658
1659,INBOUND,7001,NX004,12,0,0,0,77,86,41,5,A008,WAIT,1,,659
1660,OUTBOUND,6001,NX004,14,0,0,0,41,5,78,43,A008,PENDING,1,,660
1661,INBOUND,7001,HK003,8,0,0,0,77,86,78,28,Q010,WAIT,1,,661
1662,OUTBOUND,6001,HK003,14,0,0,0,78,28,78,43,Q010,PENDING,1,,662
1663,INBOUND,5001,KH003,12,0,0,0,77,86,76,78,P005,WAIT,1,,663
1664,OUTBOUND,6001,KH003,18,0,0,0,76,78,78,43,P005,PENDING,1,,664
1665,INBOUND,7001,NX005,24,0,0,0,77,86,14,27,G006,WAIT,1,,665
1666,OUTBOUND,6001,NX005,14,0,0,0,14,27,78,43,G006,PENDING,1,,666
1667,INBOUND,6001,KH002,17,0,0,0,77,86,34,45,A010,WAIT,1,,667
1668,OUTBOUND,5001,KH002,17,0,0,0,34,45,78,43,A010,PENDING,1,,668
1669,INBOUND,6001,HK001,13,0,0,0,77,86,48,49,A011,WAIT,1,,669
1670,OUTBOUND,7001,HK001,22,0,0,0,48,49,78,43,A011,PENDING,1,,670
1671,INBOUND,8001,NX003,5,0,0,0,77,86,34,38,D002,WAIT,1,,671
1672,OUTBOUND,8001,NX003,5,0,0,0,34,38,78,43,D002,PENDING,1,,672
1673,INBOUND,8001,KH004,15,0,0,0,77,86,69,79,F009,WAIT,1,,673
1674,OUTBOUND,7001,KH004,11,0,0,0,69,79,78,43,F009,PENDING,1,,674
1675,INBOUND,5001,HK002,3,0,0,0,77,86,75,58,B001,WAIT,1,,675
1676,OUTBOUND,5001,HK002,17,0,0,0,75,58,78,43,B001,PENDING,1,,676
1677,INBOUND,5001,KH001,9,0,0,0,77,86,79,21,L009,WAIT,1,,677
1678,OUTBOUND,8001,KH001,23,0,0,0,79,21,78,43,L009,PENDING,1,,678
1679,INBOUND,6001,HK004,15,0,0,0,77,86,75,75,C001,WAIT,1,,679
1680,OUTBOUND,6001,HK004,4,0,0,0,75,75,78,43,C001,PENDING,1,,680
1681,INBOUND,5001,NX002,13,0,0,0,77,86,45,86,K010,WAIT,1,,681
1682,OUTBOUND,5001,NX002,8,0,0,0,45,86,78,43,K010,PENDING,1,,682
1683,INBOUND,8001,KH005,4,0,0,0,77,86,24,72,I002,WAIT,1,,683
1684,OUTBOUND,7001,KH005,23,0,0,0,24,72,78,43,I002,PENDING,1,,684
1685,INBOUND,6001,NX001,8,0,0,0,77,86,52,40,B007,WAIT,1,,685
1686,OUTBOUND,7001,NX001,7,0,0,0,52,40,78,43,B007,PENDING,1,,686
1687,INBOUND,5001,HK005,18,0,0,0,77,86,40,81,N010,WAIT,1,,687
1688,OUTBOUND,5001,HK005,12,0,0,0,40,81,78,43,N010,PENDING,1,,688
1689,INBOUND,5001,NX004,20,0,0,0,77,86,51,40,C012,WAIT,1,,689
1690,OUTBOUND,7001,NX004,17,0,0,0,51,40,78,43,C012,PENDING,1,,690
1691,INBOUND,7001,HK003,10,0,0,0,77,86,15,64,N012,WAIT,1,,691
1692,OUTBOUND,6001,HK003,10,0,0,0,15,64,78,43,N012,PENDING,1,,692
1693,INBOUND,8001,KH003,4,0,0,0,77,86,49,15,E007,WAIT,1,,693
1694,OUTBOUND,8001,KH003,1,0,0,0,49,15,78,43,E007,PENDING,1,,694
1695,INBOUND,8001,NX005,2,0,0,0,77,86,31,105,K003,WAIT,1,,695
1696,OUTBOUND,8001,NX005,17,0,0,0,31,105,78,43,K003,PENDING,1,,696
1697,INBOUND,8001,KH002,18,0,0,0,77,86,10,50,N005,WAIT,1,,697
1698,OUTBOUND,5001,KH002,10,0,0,0,10,50,78,43,N005,PENDING,1,,698
1699,INBOUND,8001,HK001,14,0,0,0,77,86,3,9,E004,WAIT,1,,699
1700,OUTBOUND,7001,HK001,15,0,0,0,3,9,78,43,E004,PENDING,1,,700
1701,INBOUND,6001,NX003,14,0,0,0,77,86,47,33,F011,WAIT,1,,701
1702,OUTBOUND,8001,NX003,11,0,0,0,47,33,78,43,F011,PENDING,1,,702
1703,INBOUND,5001,KH004,13,0,0,0,77,86,56,93,P001,WAIT,1,,703
1704,OUTBOUND,6001,KH004,19,0,0,0,56,93,78,43,P001,PENDING,1,,704
1705,INBOUND,8001,HK002,6,0,0,0,77,86,79,23,P010,WAIT,1,,705
1706,OUTBOUND,6001,HK002,4,0,0,0,79,23,78,43,P010,PENDING,1,,706
1707,INBOUND,8001,KH001,4,0,0,0,77,86,49,72,B004,WAIT,1,,707
1708,OUTBOUND,8001,KH001,20,0,0,0,49,72,78,43,B004,PENDING,1,,708
1709,INBOUND,7001,HK004,18,0,0,0,77,86,9,102,E002,WAIT,1,,709
1710,OUTBOUND,6001,HK004,8,0,0,0,9,102,78,43,E002,PENDING,1,,710
1711,INBOUND,7001,NX002,1,0,0,0,77,86,68,47,J011,WAIT,1,,711
1712,OUTBOUND,8001,NX002,4,0,0,0,68,47,78,43,J011,PENDING,1,,712
1713,INBOUND,5001,KH005,15,0,0,0,77,86,54,52,G005,WAIT,1,,713
1714,OUTBOUND,5001,KH005,3,0,0,0,54,52,78,43,G005,PENDING,1,,714
1715,INBOUND,6001,NX001,18,0,0,0,77,86,43,86,F004,WAIT,1,,715
1716,OUTBOUND,6001,NX001,18,0,0,0,43,86,78,43,F004,PENDING,1,,716
1717,INBOUND,7001,HK005,12,0,0,0,77,86,43,84,M010,WAIT,1,,717
1718,OUTBOUND,6001,HK005,8,0,0,0,43,84,78,43,M010,PENDING,1,,718
1719,INBOUND,5001,NX004,17,0,0,0,77,86,28,37,L006,WAIT,1,,719
1720,OUTBOUND,6001,NX004,22,0,0,0,28,37,78,43,L006,PENDING,1,,720
1721,INBOUND,5001,HK003,15,0,0,0,77,86,32,84,C011,WAIT,1,,721
1722,OUTBOUND,5001,HK003,1,0,0,0,32,84,78,43,C011,PENDING,1,,722
1723,INBOUND,6001,KH003,17,0,0,0,77,86,71,11,P002,WAIT,1,,723
1724,OUTBOUND,6001,KH003,23,0,0,0,71,11,78,43,P002,PENDING,1,,724
1725,INBOUND,5001,NX005,9,0,0,0,77,86,44,56,J004,WAIT,1,,725
1726,OUTBOUND,5001,NX005,10,0,0,0,44,56,78,43,J004,PENDING,1,,726
1727,INBOUND,8001,KH002,8,0,0,0,77,86,60,46,B003,WAIT,1,,727
1728,OUTBOUND,5001,KH002,10,0,0,0,60,46,78,43,B003,PENDING,1,,728
1729,INBOUND,5001,HK001,9,0,0,0,77,86,68,23,G011,WAIT,1,,729
1730,OUTBOUND,5001,HK001,2,0,0,0,68,23,78,43,G011,PENDING,1,,730
1731,INBOUND,7001,NX003,9,0,0,0,77,86,59,38,A005,WAIT,1,,731
1732,OUTBOUND,7001,NX003,13,0,0,0,59,38,78,43,A005,PENDING,1,,732
1733,INBOUND,5001,KH004,13,0,0,0,77,86,8,30,J006,WAIT,1,,733
1734,OUTBOUND,7001,KH004,2,0,0,0,8,30,78,43,J006,PENDING,1,,734
1735,INBOUND,8001,HK002,24,0,0,0,77,86,43,11,G008,WAIT,1,,735
1736,OUTBOUND,7001,HK002,7,0,0,0,43,11,78,43,G008,PENDING,1,,736
1737,INBOUND,6001,KH001,15,0,0,0,77,86,43,2,O004,WAIT,1,,737
1738,OUTBOUND,6001,KH001,22,0,0,0,43,2,78,43,O004,PENDING,1,,738
1739,INBOUND,6001,HK004,4,0,0,0,77,86,58,86,R006,WAIT,1,,739
1740,OUTBOUND,7001,HK004,23,0,0,0,58,86,78,43,R006,PENDING,1,,740
1741,INBOUND,8001,NX002,8,0,0,0,77,86,20,91,H007,WAIT,1,,741
1742,OUTBOUND,7001,NX002,21,0,0,0,20,91,78,43,H007,PENDING,1,,742
1743,INBOUND,6001,KH005,16,0,0,0,77,86,63,5,Q008,WAIT,1,,743
1744,OUTBOUND,7001,KH005,19,0,0,0,63,5,78,43,Q008,PENDING,1,,744
1745,INBOUND,8001,NX001,13,0,0,0,77,86,50,22,O008,WAIT,1,,745
1746,OUTBOUND,5001,NX001,6,0,0,0,50,22,78,43,O008,PENDING,1,,746
1747,INBOUND,6001,HK005,11,0,0,0,77,86,44,61,S012,WAIT,1,,747
1748,OUTBOUND,5001,HK005,8,0,0,0,44,61,78,43,S012,PENDING,1,,748
1749,INBOUND,7001,NX004,4,0,0,0,77,86,36,66,R002,WAIT,1,,749
1750,OUTBOUND,5001,NX004,17,0,0,0,36,66,78,43,R002,PENDING,1,,750
1751,INBOUND,6001,HK003,2,0,0,0,77,86,63,45,H002,WAIT,1,,751
1752,OUTBOUND,5001,HK003,8,0,0,0,63,45,78,43,H002,PENDING,1,,752
1753,INBOUND,6001,KH003,17,0,0,0,77,86,29,44,K007,WAIT,1,,753
1754,OUTBOUND,8001,KH003,2,0,0,0,29,44,78,43,K007,PENDING,1,,754
1755,INBOUND,6001,NX005,2,0,0,0,77,86,16,15,S002,WAIT,1,,755
1756,OUTBOUND,5001,NX005,20,0,0,0,16,15,78,43,S002,PENDING,1,,756
1757,INBOUND,5001,KH002,3,0,0,0,77,86,28,4,R011,WAIT,1,,757
1758,OUTBOUND,6001,KH002,18,0,0,0,28,4,78,43,R011,PENDING,1,,758
1759,INBOUND,5001,HK001,7,0,0,0,77,86,35,5,I001,WAIT,1,,759
1760,OUTBOUND,5001,HK001,19,0,0,0,35,5,78,43,I001,PENDING,1,,760
1761,INBOUND,5001,NX003,23,0,0,0,77,86,59,71,O009,WAIT,1,,761
1762,OUTBOUND,6001,NX003,16,0,0,0,59,71,78,43,O009,PENDING,1,,762
1763,INBOUND,5001,KH004,16,0,0,0,77,86,74,70,T012,WAIT,1,,763
1764,OUTBOUND,8001,KH004,10,0,0,0,74,70,78,43,T012,PENDING,1,,764
1765,INBOUND,7001,HK002,12,0,0,0,77,86,74,42,C003,WAIT,1,,765
1766,OUTBOUND,8001,HK002,5,0,0,0,74,42,78,43,C003,PENDING,1,,766
1767,INBOUND,6001,KH001,6,0,0,0,77,86,21,101,P003,WAIT,1,,767
1768,OUTBOUND,6001,KH001,11,0,0,0,21,101,78,43,P003,PENDING,1,,768
1769,INBOUND,6001,HK004,1,0,0,0,77,86,56,85,Q005,WAIT,1,,769
1770,OUTBOUND,8001,HK004,17,0,0,0,56,85,78,43,Q005,PENDING,1,,770
1771,INBOUND,5001,NX002,9,0,0,0,77,86,43,56,N006,WAIT,1,,771
1772,OUTBOUND,6001,NX002,12,0,0,0,43,56,78,43,N006,PENDING,1,,772
1773,INBOUND,6001,KH005,13,0,0,0,77,86,68,45,H006,WAIT,1,,773
1774,OUTBOUND,5001,KH005,23,0,0,0,68,45,78,43,H006,PENDING,1,,774
1775,INBOUND,8001,NX001,18,0,0,0,77,86,21,89,M009,WAIT,1,,775
1776,OUTBOUND,6001,NX001,16,0,0,0,21,89,78,43,M009,PENDING,1,,776
1777,INBOUND,7001,HK005,1,0,0,0,77,86,22,73,N007,WAIT,1,,777
1778,OUTBOUND,6001,HK005,19,0,0,0,22,73,78,43,N007,PENDING,1,,778
1779,INBOUND,6001,NX004,18,0,0,0,77,86,23,64,F003,WAIT,1,,779
1780,OUTBOUND,8001,NX004,9,0,0,0,23,64,78,43,F003,PENDING,1,,780
1781,INBOUND,8001,HK003,5,0,0,0,77,86,6,34,D006,WAIT,1,,781
1782,OUTBOUND,6001,HK003,22,0,0,0,6,34,78,43,D006,PENDING,1,,782
1783,INBOUND,7001,KH003,5,0,0,0,77,86,76,65,F010,WAIT,1,,783
1784,OUTBOUND,7001,KH003,8,0,0,0,76,65,78,43,F010,PENDING,1,,784
1785,INBOUND,7001,NX005,7,0,0,0,77,86,5,77,S009,WAIT,1,,785
1786,OUTBOUND,7001,NX005,6,0,0,0,5,77,78,43,S009,PENDING,1,,786
1787,INBOUND,5001,KH002,7,0,0,0,77,86,60,102,D004,WAIT,1,,787
1788,OUTBOUND,6001,KH002,3,0,0,0,60,102,78,43,D004,PENDING,1,,788
1789,INBOUND,7001,HK001,18,0,0,0,77,86,10,87,H008,WAIT,1,,789
1790,OUTBOUND,5001,HK001,20,0,0,0,10,87,78,43,H008,PENDING,1,,790
1791,INBOUND,5001,NX003,3,0,0,0,77,86,79,99,R004,WAIT,1,,791
1792,OUTBOUND,6001,NX003,5,0,0,0,79,99,78,43,R004,PENDING,1,,792
1793,INBOUND,8001,KH004,21,0,0,0,77,86,64,50,M007,WAIT,1,,793
1794,OUTBOUND,6001,KH004,1,0,0,0,64,50,78,43,M007,PENDING,1,,794
1795,INBOUND,8001,HK002,14,0,0,0,77,86,27,105,G004,WAIT,1,,795
1796,OUTBOUND,6001,HK002,1,0,0,0,27,105,78,43,G004,PENDING,1,,796
1797,INBOUND,7001,KH001,12,0,0,0,77,86,41,63,T010,WAIT,1,,797
1798,OUTBOUND,7001,KH001,7,0,0,0,41,63,78,43,T010,PENDING,1,,798
1799,INBOUND,8001,HK004,23,0,0,0,77,86,7,87,L007,WAIT,1,,799
1800,OUTBOUND,8001,HK004,23,0,0,0,7,87,78,43,L007,PENDING,1,,800
1801,INBOUND,7001,NX002,12,0,0,0,77,86,56,67,L012,WAIT,1,,801
1802,OUTBOUND,5001,NX002,17,0,0,0,56,67,78,43,L012,PENDING,1,,802
1803,INBOUND,6001,KH005,14,0,0,0,77,86,70,43,I005,WAIT,1,,803
1804,OUTBOUND,5001,KH005,20,0,0,0,70,43,78,43,I005,PENDING,1,,804
1805,INBOUND,7001,NX001,4,0,0,0,77,86,17,78,G002,WAIT,1,,805
1806,OUTBOUND,5001,NX001,8,0,0,0,17,78,78,43,G002,PENDING,1,,806
1807,INBOUND,7001,HK005,5,0,0,0,77,86,9,28,D010,WAIT,1,,807
1808,OUTBOUND,8001,HK005,7,0,0,0,9,28,78,43,D010,PENDING,1,,808
1809,INBOUND,7001,NX004,7,0,0,0,77,86,48,59,J001,WAIT,1,,809
1810,OUTBOUND,5001,NX004,5,0,0,0,48,59,78,43,J001,PENDING,1,,810
1811,INBOUND,5001,HK003,13,0,0,0,77,86,17,96,T004,WAIT,1,,811
1812,OUTBOUND,8001,HK003,6,0,0,0,17,96,78,43,T004,PENDING,1,,812
1813,INBOUND,6001,KH003,22,0,0,0,77,86,63,4,F001,WAIT,1,,813
1814,OUTBOUND,8001,KH003,10,0,0,0,63,4,78,43,F001,PENDING,1,,814
1815,INBOUND,6001,NX005,3,0,0,0,77,86,44,69,I008,WAIT,1,,815
1816,OUTBOUND,7001,NX005,19,0,0,0,44,69,78,43,I008,PENDING,1,,816
1817,INBOUND,8001,KH002,24,0,0,0,77,86,24,51,B005,WAIT,1,,817
1818,OUTBOUND,8001,KH002,21,0,0,0,24,51,78,43,B005,PENDING,1,,818
1819,INBOUND,8001,HK001,11,0,0,0,77,86,48,29,Q006,WAIT,1,,819
1820,OUTBOUND,7001,HK001,5,0,0,0,48,29,78,43,Q006,PENDING,1,,820
1821,INBOUND,8001,NX003,14,0,0,0,77,86,75,82,R012,WAIT,1,,821
1822,OUTBOUND,7001,NX003,7,0,0,0,75,82,78,43,R012,PENDING,1,,822
1823,INBOUND,5001,KH004,21,0,0,0,77,86,78,95,K001,WAIT,1,,823
1824,OUTBOUND,6001,KH004,6,0,0,0,78,95,78,43,K001,PENDING,1,,824
1825,INBOUND,7001,HK002,4,0,0,0,77,86,63,104,J010,WAIT,1,,825
1826,OUTBOUND,7001,HK002,22,0,0,0,63,104,78,43,J010,PENDING,1,,826
1827,INBOUND,5001,KH001,18,0,0,0,77,86,20,70,E003,WAIT,1,,827
1828,OUTBOUND,7001,KH001,7,0,0,0,20,70,78,43,E003,PENDING,1,,828
1829,INBOUND,8001,HK004,12,0,0,0,77,86,70,78,K011,WAIT,1,,829
1830,OUTBOUND,5001,HK004,14,0,0,0,70,78,78,43,K011,PENDING,1,,830
1831,INBOUND,6001,NX002,13,0,0,0,77,86,50,67,S005,WAIT,1,,831
1832,OUTBOUND,7001,NX002,22,0,0,0,50,67,78,43,S005,PENDING,1,,832
1833,INBOUND,6001,KH005,6,0,0,0,77,86,5,60,R003,WAIT,1,,833
1834,OUTBOUND,5001,KH005,12,0,0,0,5,60,78,43,R003,PENDING,1,,834
1835,INBOUND,6001,NX001,5,0,0,0,77,86,74,84,I011,WAIT,1,,835
1836,OUTBOUND,7001,NX001,24,0,0,0,74,84,78,43,I011,PENDING,1,,836
1837,INBOUND,8001,HK005,12,0,0,0,77,86,8,39,H012,WAIT,1,,837
1838,OUTBOUND,5001,HK005,10,0,0,0,8,39,78,43,H012,PENDING,1,,838
1839,INBOUND,7001,NX004,8,0,0,0,77,86,59,65,A007,WAIT,1,,839
1840,OUTBOUND,8001,NX004,12,0,0,0,59,65,78,43,A007,PENDING,1,,840
1841,INBOUND,6001,HK003,5,0,0,0,77,86,14,83,E008,WAIT,1,,841
1842,OUTBOUND,7001,HK003,19,0,0,0,14,83,78,43,E008,PENDING,1,,842
1843,INBOUND,7001,KH003,8,0,0,0,77,86,16,59,J003,WAIT,1,,843
1844,OUTBOUND,6001,KH003,13,0,0,0,16,59,78,43,J003,PENDING,1,,844
1845,INBOUND,7001,NX005,21,0,0,0,77,86,28,52,H010,WAIT,1,,845
1846,OUTBOUND,5001,NX005,4,0,0,0,28,52,78,43,H010,PENDING,1,,846
1847,INBOUND,8001,KH002,14,0,0,0,77,86,42,87,C010,WAIT,1,,847
1848,OUTBOUND,6001,KH002,17,0,0,0,42,87,78,43,C010,PENDING,1,,848
1849,INBOUND,5001,HK001,19,0,0,0,77,86,77,97,M011,WAIT,1,,849
1850,OUTBOUND,6001,HK001,12,0,0,0,77,97,78,43,M011,PENDING,1,,850
1851,INBOUND,7001,NX003,1,0,0,0,77,86,21,42,N009,WAIT,1,,851
1852,OUTBOUND,8001,NX003,19,0,0,0,21,42,78,43,N009,PENDING,1,,852
1853,INBOUND,7001,KH004,21,0,0,0,77,86,69,68,P006,WAIT,1,,853
1854,OUTBOUND,7001,KH004,24,0,0,0,69,68,78,43,P006,PENDING,1,,854
1855,INBOUND,8001,HK002,5,0,0,0,77,86,10,72,Q002,WAIT,1,,855
1856,OUTBOUND,8001,HK002,11,0,0,0,10,72,78,43,Q002,PENDING,1,,856
1857,INBOUND,8001,KH001,14,0,0,0,77,86,75,44,A006,WAIT,1,,857
1858,OUTBOUND,7001,KH001,24,0,0,0,75,44,78,43,A006,PENDING,1,,858
1859,INBOUND,6001,HK004,5,0,0,0,77,86,79,58,G009,WAIT,1,,859
1860,OUTBOUND,8001,HK004,9,0,0,0,79,58,78,43,G009,PENDING,1,,860
1861,INBOUND,7001,NX002,9,0,0,0,77,86,41,28,N002,WAIT,1,,861
1862,OUTBOUND,8001,NX002,5,0,0,0,41,28,78,43,N002,PENDING,1,,862
1863,INBOUND,7001,KH005,17,0,0,0,77,86,33,106,I010,WAIT,1,,863
1864,OUTBOUND,6001,KH005,3,0,0,0,33,106,78,43,I010,PENDING,1,,864
1865,INBOUND,6001,NX001,15,0,0,0,77,86,62,36,T009,WAIT,1,,865
1866,OUTBOUND,8001,NX001,8,0,0,0,62,36,78,43,T009,PENDING,1,,866
1867,INBOUND,5001,HK005,1,0,0,0,77,86,2,29,Q004,WAIT,1,,867
1868,OUTBOUND,8001,HK005,20,0,0,0,2,29,78,43,Q004,PENDING,1,,868
1869,INBOUND,5001,NX004,1,0,0,0,77,86,58,93,S010,WAIT,1,,869
1870,OUTBOUND,7001,NX004,18,0,0,0,58,93,78,43,S010,PENDING,1,,870
1871,INBOUND,5001,HK003,13,0,0,0,77,86,21,30,F007,WAIT,1,,871
1872,OUTBOUND,5001,HK003,18,0,0,0,21,30,78,43,F007,PENDING,1,,872
1873,INBOUND,5001,KH003,23,0,0,0,77,86,15,14,M005,WAIT,1,,873
1874,OUTBOUND,5001,KH003,23,0,0,0,15,14,78,43,M005,PENDING,1,,874
1875,INBOUND,8001,NX005,23,0,0,0,77,86,30,100,E011,WAIT,1,,875
1876,OUTBOUND,5001,NX005,24,0,0,0,30,100,78,43,E011,PENDING,1,,876
1877,INBOUND,6001,KH002,15,0,0,0,77,86,71,56,I007,WAIT,1,,877
1878,OUTBOUND,6001,KH002,13,0,0,0,71,56,78,43,I007,PENDING,1,,878
1879,INBOUND,6001,HK001,10,0,0,0,77,86,10,26,C006,WAIT,1,,879
1880,OUTBOUND,5001,HK001,4,0,0,0,10,26,78,43,C006,PENDING,1,,880
1881,INBOUND,6001,NX003,9,0,0,0,77,86,62,11,Q001,WAIT,1,,881
1882,OUTBOUND,7001,NX003,11,0,0,0,62,11,78,43,Q001,PENDING,1,,882
1883,INBOUND,7001,KH004,5,0,0,0,77,86,27,35,R007,WAIT,1,,883
1884,OUTBOUND,7001,KH004,2,0,0,0,27,35,78,43,R007,PENDING,1,,884
1885,INBOUND,5001,HK002,8,0,0,0,77,86,39,73,F008,WAIT,1,,885
1886,OUTBOUND,5001,HK002,15,0,0,0,39,73,78,43,F008,PENDING,1,,886
1887,INBOUND,5001,KH001,1,0,0,0,77,86,61,22,I012,WAIT,1,,887
1888,OUTBOUND,5001,KH001,23,0,0,0,61,22,78,43,I012,PENDING,1,,888
1889,INBOUND,6001,HK004,2,0,0,0,77,86,68,61,I009,WAIT,1,,889
1890,OUTBOUND,8001,HK004,3,0,0,0,68,61,78,43,I009,PENDING,1,,890
1891,INBOUND,7001,NX002,13,0,0,0,77,86,60,50,D005,WAIT,1,,891
1892,OUTBOUND,6001,NX002,12,0,0,0,60,50,78,43,D005,PENDING,1,,892
1893,INBOUND,5001,KH005,19,0,0,0,77,86,10,28,Q011,WAIT,1,,893
1894,OUTBOUND,7001,KH005,24,0,0,0,10,28,78,43,Q011,PENDING,1,,894
1895,INBOUND,6001,NX001,1,0,0,0,77,86,58,81,B010,WAIT,1,,895
1896,OUTBOUND,6001,NX001,6,0,0,0,58,81,78,43,B010,PENDING,1,,896
1897,INBOUND,8001,HK005,2,0,0,0,77,86,34,95,J005,WAIT,1,,897
1898,OUTBOUND,5001,HK005,7,0,0,0,34,95,78,43,J005,PENDING,1,,898
1899,INBOUND,7001,NX004,22,0,0,0,77,86,55,43,C004,WAIT,1,,899
1900,OUTBOUND,7001,NX004,6,0,0,0,55,43,78,43,C004,PENDING,1,,900
1901,INBOUND,5001,HK003,12,0,0,0,77,86,50,6,D008,WAIT,1,,901
1902,OUTBOUND,7001,HK003,13,0,0,0,50,6,78,43,D008,PENDING,1,,902
1903,INBOUND,5001,KH003,22,0,0,0,77,86,26,61,E001,WAIT,1,,903
1904,OUTBOUND,8001,KH003,11,0,0,0,26,61,78,43,E001,PENDING,1,,904
